Province/State,Country,Lat,Long,Date,Value
,Costa Rica,9.7489,-83.7534,2/14/20,0
,Costa Rica,9.7489,-83.7534,2/13/20,0
,Costa Rica,9.7489,-83.7534,2/12/20,0
,Costa Rica,9.7489,-83.7534,2/11/20,0
,Costa Rica,9.7489,-83.7534,2/10/20,0
,Costa Rica,9.7489,-83.7534,2/9/20,0
,Costa Rica,9.7489,-83.7534,2/8/20,0
,Costa Rica,9.7489,-83.7534,2/7/20,0
,Costa Rica,9.7489,-83.7534,2/6/20,0
,Costa Rica,9.7489,-83.7534,2/5/20,0
,Costa Rica,9.7489,-83.7534,2/4/20,0
,Costa Rica,9.7489,-83.7534,2/3/20,0
,Costa Rica,9.7489,-83.7534,2/2/20,0
,Costa Rica,9.7489,-83.7534,2/1/20,0
,Costa Rica,9.7489,-83.7534,1/31/20,0
,Costa Rica,9.7489,-83.7534,1/30/20,0
,Costa Rica,9.7489,-83.7534,1/29/20,0
,Costa Rica,9.7489,-83.7534,1/28/20,0
,Costa Rica,9.7489,-83.7534,1/27/20,0
,Costa Rica,9.7489,-83.7534,1/26/20,0
,Costa Rica,9.7489,-83.7534,1/25/20,0
,Costa Rica,9.7489,-83.7534,1/24/20,0
,Costa Rica,9.7489,-83.7534,1/23/20,0
,Costa Rica,9.7489,-83.7534,1/22/20,0
,Cote d'Ivoire,7.54,-5.5471,3/25/20,80
,Cote d'Ivoire,7.54,-5.5471,3/24/20,73
,Cote d'Ivoire,7.54,-5.5471,3/23/20,25
,Cote d'Ivoire,7.54,-5.5471,3/22/20,14
,Cote d'Ivoire,7.54,-5.5471,3/21/20,14
,Cote d'Ivoire,7.54,-5.5471,3/20/20,9
,Cote d'Ivoire,7.54,-5.5471,3/19/20,9
,Cote d'Ivoire,7.54,-5.5471,3/18/20,6
,Cote d'Ivoire,7.54,-5.5471,3/17/20,5
,Cote d'Ivoire,7.54,-5.5471,3/16/20,1
,Cote d'Ivoire,7.54,-5.5471,3/15/20,1
,Cote d'Ivoire,7.54,-5.5471,3/14/20,1
,Cote d'Ivoire,7.54,-5.5471,3/13/20,1
,Cote d'Ivoire,7.54,-5.5471,3/12/20,1
,Cote d'Ivoire,7.54,-5.5471,3/11/20,1
,Cote d'Ivoire,7.54,-5.5471,3/10/20,0
,Cote d'Ivoire,7.54,-5.5471,3/9/20,0
,Cote d'Ivoire,7.54,-5.5471,3/8/20,0
,Cote d'Ivoire,7.54,-5.5471,3/7/20,0
,Cote d'Ivoire,7.54,-5.5471,3/6/20,0
,Cote d'Ivoire,7.54,-5.5471,3/5/20,0
,Cote d'Ivoire,7.54,-5.5471,3/4/20,0
,Cote d'Ivoire,7.54,-5.5471,3/3/20,0
,Cote d'Ivoire,7.54,-5.5471,3/2/20,0
,Cote d'Ivoire,7.54,-5.5471,3/1/20,0
,Cote d'Ivoire,7.54,-5.5471,2/29/20,0
,Cote d'Ivoire,7.54,-5.5471,2/28/20,0
,Cote d'Ivoire,7.54,-5.5471,2/27/20,0
,Cote d'Ivoire,7.54,-5.5471,2/26/20,0
,Cote d'Ivoire,7.54,-5.5471,2/25/20,0
,Cote d'Ivoire,7.54,-5.5471,2/24/20,0
,Cote d'Ivoire,7.54,-5.5471,2/23/20,0
,Cote d'Ivoire,7.54,-5.5471,2/22/20,0
,Cote d'Ivoire,7.54,-5.5471,2/21/20,0
,Cote d'Ivoire,7.54,-5.5471,2/20/20,0
,Cote d'Ivoire,7.54,-5.5471,2/19/20,0
,Cote d'Ivoire,7.54,-5.5471,2/18/20,0
,Cote d'Ivoire,7.54,-5.5471,2/17/20,0
,Cote d'Ivoire,7.54,-5.5471,2/16/20,0
,Cote d'Ivoire,7.54,-5.5471,2/15/20,0
,Cote d'Ivoire,7.54,-5.5471,2/14/20,0
,Cote d'Ivoire,7.54,-5.5471,2/13/20,0
,Cote d'Ivoire,7.54,-5.5471,2/12/20,0
,Cote d'Ivoire,7.54,-5.5471,2/11/20,0
,Cote d'Ivoire,7.54,-5.5471,2/10/20,0
,Cote d'Ivoire,7.54,-5.5471,2/9/20,0
,Cote d'Ivoire,7.54,-5.5471,2/8/20,0
,Cote d'Ivoire,7.54,-5.5471,2/7/20,0
,Cote d'Ivoire,7.54,-5.5471,2/6/20,0
,Cote d'Ivoire,7.54,-5.5471,2/5/20,0
,Cote d'Ivoire,7.54,-5.5471,2/4/20,0
,Cote d'Ivoire,7.54,-5.5471,2/3/20,0
,Cote d'Ivoire,7.54,-5.5471,2/2/20,0
,Cote d'Ivoire,7.54,-5.5471,2/1/20,0
,Cote d'Ivoire,7.54,-5.5471,1/31/20,0
,Cote d'Ivoire,7.54,-5.5471,1/30/20,0
,Cote d'Ivoire,7.54,-5.5471,1/29/20,0
,Cote d'Ivoire,7.54,-5.5471,1/28/20,0
,Cote d'Ivoire,7.54,-5.5471,1/27/20,0
,Cote d'Ivoire,7.54,-5.5471,1/26/20,0
,Cote d'Ivoire,7.54,-5.5471,1/25/20,0
,Cote d'Ivoire,7.54,-5.5471,1/24/20,0
,Cote d'Ivoire,7.54,-5.5471,1/23/20,0
,Cote d'Ivoire,7.54,-5.5471,1/22/20,0
,Croatia,45.1,15.2,3/25/20,442
,Croatia,45.1,15.2,3/24/20,382
,Croatia,45.1,15.2,3/23/20,315
,Croatia,45.1,15.2,3/22/20,254
,Croatia,45.1,15.2,3/21/20,206
,Croatia,45.1,15.2,3/20/20,128
,Croatia,45.1,15.2,3/19/20,105
,Croatia,45.1,15.2,3/18/20,81
,Croatia,45.1,15.2,3/17/20,65
,Croatia,45.1,15.2,3/16/20,57
,Croatia,45.1,15.2,3/15/20,49
,Croatia,45.1,15.2,3/14/20,38
,Croatia,45.1,15.2,3/13/20,32
,Croatia,45.1,15.2,3/12/20,19
,Croatia,45.1,15.2,3/11/20,19
,Croatia,45.1,15.2,3/10/20,14
,Croatia,45.1,15.2,3/9/20,12
,Croatia,45.1,15.2,3/8/20,12
,Croatia,45.1,15.2,3/7/20,12
,Croatia,45.1,15.2,3/6/20,11
,Croatia,45.1,15.2,3/5/20,10
,Croatia,45.1,15.2,3/4/20,10
,Croatia,45.1,15.2,3/3/20,9
,Croatia,45.1,15.2,3/2/20,7
,Croatia,45.1,15.2,3/1/20,7
,Croatia,45.1,15.2,2/29/20,6
,Croatia,45.1,15.2,2/28/20,5
,Croatia,45.1,15.2,2/27/20,3
,Croatia,45.1,15.2,2/26/20,3
,Croatia,45.1,15.2,2/25/20,1
,Croatia,45.1,15.2,2/24/20,0
,Croatia,45.1,15.2,2/23/20,0
,Croatia,45.1,15.2,2/22/20,0
,Croatia,45.1,15.2,2/21/20,0
,Croatia,45.1,15.2,2/20/20,0
,Croatia,45.1,15.2,2/19/20,0
,Croatia,45.1,15.2,2/18/20,0
,Croatia,45.1,15.2,2/17/20,0
,Croatia,45.1,15.2,2/16/20,0
,Croatia,45.1,15.2,2/15/20,0
,Croatia,45.1,15.2,2/14/20,0
,Croatia,45.1,15.2,2/13/20,0
,Croatia,45.1,15.2,2/12/20,0
,Croatia,45.1,15.2,2/11/20,0
,Croatia,45.1,15.2,2/10/20,0
,Croatia,45.1,15.2,2/9/20,0
,Croatia,45.1,15.2,2/8/20,0
,Croatia,45.1,15.2,2/7/20,0
,Croatia,45.1,15.2,2/6/20,0
,Croatia,45.1,15.2,2/5/20,0
,Croatia,45.1,15.2,2/4/20,0
,Croatia,45.1,15.2,2/3/20,0
,Croatia,45.1,15.2,2/2/20,0
,Croatia,45.1,15.2,2/1/20,0
,Croatia,45.1,15.2,1/31/20,0
,Croatia,45.1,15.2,1/30/20,0
,Croatia,45.1,15.2,1/29/20,0
,Croatia,45.1,15.2,1/28/20,0
,Croatia,45.1,15.2,1/27/20,0
,Croatia,45.1,15.2,1/26/20,0
,Croatia,45.1,15.2,1/25/20,0
,Croatia,45.1,15.2,1/24/20,0
,Croatia,45.1,15.2,1/23/20,0
,Croatia,45.1,15.2,1/22/20,0
,Cuba,22,-80,3/25/20,57
,Cuba,22,-80,3/24/20,48
,Cuba,22,-80,3/23/20,40
,Cuba,22,-80,3/22/20,35
,Cuba,22,-80,3/21/20,21
,Cuba,22,-80,3/20/20,16
,Cuba,22,-80,3/19/20,11
,Cuba,22,-80,3/18/20,7
,Cuba,22,-80,3/17/20,5
,Cuba,22,-80,3/16/20,4
,Cuba,22,-80,3/15/20,4
,Cuba,22,-80,3/14/20,4
,Cuba,22,-80,3/13/20,4
,Cuba,22,-80,3/12/20,3
,Cuba,22,-80,3/11/20,0
,Cuba,22,-80,3/10/20,0
,Cuba,22,-80,3/9/20,0
,Cuba,22,-80,3/8/20,0
,Cuba,22,-80,3/7/20,0
,Cuba,22,-80,3/6/20,0
,Cuba,22,-80,3/5/20,0
,Cuba,22,-80,3/4/20,0
,Cuba,22,-80,3/3/20,0
,Cuba,22,-80,3/2/20,0
,Cuba,22,-80,3/1/20,0
,Cuba,22,-80,2/29/20,0
,Cuba,22,-80,2/28/20,0
,Cuba,22,-80,2/27/20,0
,Cuba,22,-80,2/26/20,0
,Cuba,22,-80,2/25/20,0
,Cuba,22,-80,2/24/20,0
,Cuba,22,-80,2/23/20,0
,Cuba,22,-80,2/22/20,0
,Cuba,22,-80,2/21/20,0
,Cuba,22,-80,2/20/20,0
,Cuba,22,-80,2/19/20,0
,Cuba,22,-80,2/18/20,0
,Cuba,22,-80,2/17/20,0
,Cuba,22,-80,2/16/20,0
,Cuba,22,-80,2/15/20,0
,Cuba,22,-80,2/14/20,0
,Cuba,22,-80,2/13/20,0
,Cuba,22,-80,2/12/20,0
,Cuba,22,-80,2/11/20,0
,Cuba,22,-80,2/10/20,0
,Cuba,22,-80,2/9/20,0
,Cuba,22,-80,2/8/20,0
,Cuba,22,-80,2/7/20,0
,Cuba,22,-80,2/6/20,0
,Cuba,22,-80,2/5/20,0
,Cuba,22,-80,2/4/20,0
,Cuba,22,-80,2/3/20,0
,Cuba,22,-80,2/2/20,0
,Cuba,22,-80,2/1/20,0
,Cuba,22,-80,1/31/20,0
,Cuba,22,-80,1/30/20,0
,Cuba,22,-80,1/29/20,0
,Cuba,22,-80,1/28/20,0
,Cuba,22,-80,1/27/20,0
,Cuba,22,-80,1/26/20,0
,Cuba,22,-80,1/25/20,0
,Cuba,22,-80,1/24/20,0
,Cuba,22,-80,1/23/20,0
,Cuba,22,-80,1/22/20,0
,Cyprus,35.1264,33.4299,3/25/20,132
,Cyprus,35.1264,33.4299,3/24/20,124
,Cyprus,35.1264,33.4299,3/23/20,116
,Cyprus,35.1264,33.4299,3/22/20,95
,Cyprus,35.1264,33.4299,3/21/20,84
,Cyprus,35.1264,33.4299,3/20/20,67
,Cyprus,35.1264,33.4299,3/19/20,67
,Cyprus,35.1264,33.4299,3/18/20,49
,Cyprus,35.1264,33.4299,3/17/20,46
,Cyprus,35.1264,33.4299,3/16/20,33
,Cyprus,35.1264,33.4299,3/15/20,26
,Cyprus,35.1264,33.4299,3/14/20,26
,Cyprus,35.1264,33.4299,3/13/20,14
,Cyprus,35.1264,33.4299,3/12/20,6
,Cyprus,35.1264,33.4299,3/11/20,6
,Cyprus,35.1264,33.4299,3/10/20,3
,Cyprus,35.1264,33.4299,3/9/20,2
,Cyprus,35.1264,33.4299,3/8/20,0
,Cyprus,35.1264,33.4299,3/7/20,0
,Cyprus,35.1264,33.4299,3/6/20,0
,Cyprus,35.1264,33.4299,3/5/20,0
,Cyprus,35.1264,33.4299,3/4/20,0
,Cyprus,35.1264,33.4299,3/3/20,0
,Cyprus,35.1264,33.4299,3/2/20,0
,Cyprus,35.1264,33.4299,3/1/20,0
,Cyprus,35.1264,33.4299,2/29/20,0
,Cyprus,35.1264,33.4299,2/28/20,0
,Cyprus,35.1264,33.4299,2/27/20,0
,Cyprus,35.1264,33.4299,2/26/20,0
,Cyprus,35.1264,33.4299,2/25/20,0
,Cyprus,35.1264,33.4299,2/24/20,0
,Cyprus,35.1264,33.4299,2/23/20,0
,Cyprus,35.1264,33.4299,2/22/20,0
,Cyprus,35.1264,33.4299,2/21/20,0
,Cyprus,35.1264,33.4299,2/20/20,0
,Cyprus,35.1264,33.4299,2/19/20,0
,Cyprus,35.1264,33.4299,2/18/20,0
,Cyprus,35.1264,33.4299,2/17/20,0
,Cyprus,35.1264,33.4299,2/16/20,0
,Cyprus,35.1264,33.4299,2/15/20,0
,Cyprus,35.1264,33.4299,2/14/20,0
,Cyprus,35.1264,33.4299,2/13/20,0
,Cyprus,35.1264,33.4299,2/12/20,0
,Cyprus,35.1264,33.4299,2/11/20,0
,Cyprus,35.1264,33.4299,2/10/20,0
,Cyprus,35.1264,33.4299,2/9/20,0
,Cyprus,35.1264,33.4299,2/8/20,0
,Cyprus,35.1264,33.4299,2/7/20,0
,Cyprus,35.1264,33.4299,2/6/20,0
,Cyprus,35.1264,33.4299,2/5/20,0
,Cyprus,35.1264,33.4299,2/4/20,0
,Cyprus,35.1264,33.4299,2/3/20,0
,Cyprus,35.1264,33.4299,2/2/20,0
,Cyprus,35.1264,33.4299,2/1/20,0
,Cyprus,35.1264,33.4299,1/31/20,0
,Cyprus,35.1264,33.4299,1/30/20,0
,Cyprus,35.1264,33.4299,1/29/20,0
,Cyprus,35.1264,33.4299,1/28/20,0
,Cyprus,35.1264,33.4299,1/27/20,0
,Cyprus,35.1264,33.4299,1/26/20,0
,Cyprus,35.1264,33.4299,1/25/20,0
,Cyprus,35.1264,33.4299,1/24/20,0
,Cyprus,35.1264,33.4299,1/23/20,0
,Cyprus,35.1264,33.4299,1/22/20,0
,Czechia,49.8175,15.473,3/25/20,1654
,Czechia,49.8175,15.473,3/24/20,1394
,Czechia,49.8175,15.473,3/23/20,1236
,Czechia,49.8175,15.473,3/22/20,1120
,Czechia,49.8175,15.473,3/21/20,995
,Czechia,49.8175,15.473,3/20/20,833
,Czechia,49.8175,15.473,3/19/20,694
,Czechia,49.8175,15.473,3/18/20,464
,Czechia,49.8175,15.473,3/17/20,396
,Czechia,49.8175,15.473,3/16/20,298
,Czechia,49.8175,15.473,3/15/20,253
,Czechia,49.8175,15.473,3/14/20,189
,Czechia,49.8175,15.473,3/13/20,141
,Czechia,49.8175,15.473,3/12/20,94
,Czechia,49.8175,15.473,3/11/20,91
,Czechia,49.8175,15.473,3/10/20,41
,Czechia,49.8175,15.473,3/9/20,31
,Czechia,49.8175,15.473,3/8/20,31
,Czechia,49.8175,15.473,3/7/20,19
,Czechia,49.8175,15.473,3/6/20,18
,Czechia,49.8175,15.473,3/5/20,12
,Czechia,49.8175,15.473,3/4/20,8
,Czechia,49.8175,15.473,3/3/20,5
,Czechia,49.8175,15.473,3/2/20,3
,Czechia,49.8175,15.473,3/1/20,3
,Czechia,49.8175,15.473,2/29/20,0
,Czechia,49.8175,15.473,2/28/20,0
,Czechia,49.8175,15.473,2/27/20,0
,Czechia,49.8175,15.473,2/26/20,0
,Czechia,49.8175,15.473,2/25/20,0
,Czechia,49.8175,15.473,2/24/20,0
,Czechia,49.8175,15.473,2/23/20,0
,Czechia,49.8175,15.473,2/22/20,0
,Czechia,49.8175,15.473,2/21/20,0
,Czechia,49.8175,15.473,2/20/20,0
,Czechia,49.8175,15.473,2/19/20,0
,Czechia,49.8175,15.473,2/18/20,0
,Czechia,49.8175,15.473,2/17/20,0
,Czechia,49.8175,15.473,2/16/20,0
,Czechia,49.8175,15.473,2/15/20,0
,Czechia,49.8175,15.473,2/14/20,0
,Czechia,49.8175,15.473,2/13/20,0
,Czechia,49.8175,15.473,2/12/20,0
,Czechia,49.8175,15.473,2/11/20,0
,Czechia,49.8175,15.473,2/10/20,0
,Czechia,49.8175,15.473,2/9/20,0
,Czechia,49.8175,15.473,2/8/20,0
,Czechia,49.8175,15.473,2/7/20,0
,Czechia,49.8175,15.473,2/6/20,0
,Czechia,49.8175,15.473,2/5/20,0
,Czechia,49.8175,15.473,2/4/20,0
,Czechia,49.8175,15.473,2/3/20,0
,Czechia,49.8175,15.473,2/2/20,0
,Czechia,49.8175,15.473,2/1/20,0
,Czechia,49.8175,15.473,1/31/20,0
,Czechia,49.8175,15.473,1/30/20,0
,Czechia,49.8175,15.473,1/29/20,0
,Czechia,49.8175,15.473,1/28/20,0
,Czechia,49.8175,15.473,1/27/20,0
,Czechia,49.8175,15.473,1/26/20,0
,Czechia,49.8175,15.473,1/25/20,0
,Czechia,49.8175,15.473,1/24/20,0
,Czechia,49.8175,15.473,1/23/20,0
,Czechia,49.8175,15.473,1/22/20,0
,Denmark,56.2639,9.5018,3/25/20,1724
,Denmark,56.2639,9.5018,3/24/20,1591
,Denmark,56.2639,9.5018,3/23/20,1450
,Denmark,56.2639,9.5018,3/22/20,1395
,Denmark,56.2639,9.5018,3/21/20,1326
,Denmark,56.2639,9.5018,3/20/20,1255
,Denmark,56.2639,9.5018,3/19/20,1151
,Denmark,56.2639,9.5018,3/18/20,1057
,Denmark,56.2639,9.5018,3/17/20,977
,Denmark,56.2639,9.5018,3/16/20,914
,Denmark,56.2639,9.5018,3/15/20,864
,Denmark,56.2639,9.5018,3/14/20,827
,Denmark,56.2639,9.5018,3/13/20,801
,Denmark,56.2639,9.5018,3/12/20,615
,Denmark,56.2639,9.5018,3/11/20,442
,Denmark,56.2639,9.5018,3/10/20,262
,Denmark,56.2639,9.5018,3/9/20,90
,Denmark,56.2639,9.5018,3/8/20,35
,Denmark,56.2639,9.5018,3/7/20,23
,Denmark,56.2639,9.5018,3/6/20,23
,Denmark,56.2639,9.5018,3/5/20,10
,Denmark,56.2639,9.5018,3/4/20,10
,Denmark,56.2639,9.5018,3/3/20,6
,Denmark,56.2639,9.5018,3/2/20,4
,Denmark,56.2639,9.5018,3/1/20,4
,Denmark,56.2639,9.5018,2/29/20,3
,Denmark,56.2639,9.5018,2/28/20,1
,Denmark,56.2639,9.5018,2/27/20,1
,Denmark,56.2639,9.5018,2/26/20,0
,Denmark,56.2639,9.5018,2/25/20,0
,Denmark,56.2639,9.5018,2/24/20,0
,Denmark,56.2639,9.5018,2/23/20,0
,Denmark,56.2639,9.5018,2/22/20,0
,Denmark,56.2639,9.5018,2/21/20,0
,Denmark,56.2639,9.5018,2/20/20,0
,Denmark,56.2639,9.5018,2/19/20,0
,Denmark,56.2639,9.5018,2/18/20,0
,Denmark,56.2639,9.5018,2/17/20,0
,Denmark,56.2639,9.5018,2/16/20,0
,Denmark,56.2639,9.5018,2/15/20,0
,Denmark,56.2639,9.5018,2/14/20,0
,Denmark,56.2639,9.5018,2/13/20,0
,Denmark,56.2639,9.5018,2/12/20,0
,Denmark,56.2639,9.5018,2/11/20,0
,Denmark,56.2639,9.5018,2/10/20,0
,Denmark,56.2639,9.5018,2/9/20,0
,Denmark,56.2639,9.5018,2/8/20,0
,Denmark,56.2639,9.5018,2/7/20,0
,Denmark,56.2639,9.5018,2/6/20,0
,Denmark,56.2639,9.5018,2/5/20,0
,Denmark,56.2639,9.5018,2/4/20,0
,Denmark,56.2639,9.5018,2/3/20,0
,Denmark,56.2639,9.5018,2/2/20,0
,Denmark,56.2639,9.5018,2/1/20,0
,Denmark,56.2639,9.5018,1/31/20,0
,Denmark,56.2639,9.5018,1/30/20,0
,Denmark,56.2639,9.5018,1/29/20,0
,Denmark,56.2639,9.5018,1/28/20,0
,Denmark,56.2639,9.5018,1/27/20,0
,Denmark,56.2639,9.5018,1/26/20,0
,Denmark,56.2639,9.5018,1/25/20,0
,Denmark,56.2639,9.5018,1/24/20,0
,Denmark,56.2639,9.5018,1/23/20,0
,Denmark,56.2639,9.5018,1/22/20,0
Faroe Islands,Denmark,61.8926,-6.9118,3/25/20,132
Faroe Islands,Denmark,61.8926,-6.9118,3/24/20,122
Faroe Islands,Denmark,61.8926,-6.9118,3/23/20,118
Faroe Islands,Denmark,61.8926,-6.9118,3/22/20,115
Faroe Islands,Denmark,61.8926,-6.9118,3/21/20,92
Faroe Islands,Denmark,61.8926,-6.9118,3/20/20,80
Faroe Islands,Denmark,61.8926,-6.9118,3/19/20,72
Faroe Islands,Denmark,61.8926,-6.9118,3/18/20,58
Faroe Islands,Denmark,61.8926,-6.9118,3/17/20,47
Faroe Islands,Denmark,61.8926,-6.9118,3/16/20,18
Faroe Islands,Denmark,61.8926,-6.9118,3/15/20,11
Faroe Islands,Denmark,61.8926,-6.9118,3/14/20,9
Faroe Islands,Denmark,61.8926,-6.9118,3/13/20,3
Faroe Islands,Denmark,61.8926,-6.9118,3/12/20,2
Faroe Islands,Denmark,61.8926,-6.9118,3/11/20,2
Faroe Islands,Denmark,61.8926,-6.9118,3/10/20,2
Faroe Islands,Denmark,61.8926,-6.9118,3/9/20,2
Faroe Islands,Denmark,61.8926,-6.9118,3/8/20,2
Faroe Islands,Denmark,61.8926,-6.9118,3/7/20,1
Faroe Islands,Denmark,61.8926,-6.9118,3/6/20,1
Faroe Islands,Denmark,61.8926,-6.9118,3/5/20,1
Faroe Islands,Denmark,61.8926,-6.9118,3/4/20,1
Faroe Islands,Denmark,61.8926,-6.9118,3/3/20,0
Faroe Islands,Denmark,61.8926,-6.9118,3/2/20,0
Faroe Islands,Denmark,61.8926,-6.9118,3/1/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/29/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/28/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/27/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/26/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/25/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/24/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/23/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/22/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/21/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/20/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/19/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/18/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/17/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/16/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/15/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/14/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/13/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/12/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/11/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/10/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/9/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/8/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/7/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/6/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/5/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/4/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/3/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/2/20,0
Faroe Islands,Denmark,61.8926,-6.9118,2/1/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/31/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/30/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/29/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/28/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/27/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/26/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/25/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/24/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/23/20,0
Faroe Islands,Denmark,61.8926,-6.9118,1/22/20,0
Greenland,Denmark,71.7069,-42.6043,3/25/20,6
Greenland,Denmark,71.7069,-42.6043,3/24/20,5
Greenland,Denmark,71.7069,-42.6043,3/23/20,4
Greenland,Denmark,71.7069,-42.6043,3/22/20,4
Greenland,Denmark,71.7069,-42.6043,3/21/20,2
Greenland,Denmark,71.7069,-42.6043,3/20/20,2
Greenland,Denmark,71.7069,-42.6043,3/19/20,2
Greenland,Denmark,71.7069,-42.6043,3/18/20,1
Greenland,Denmark,71.7069,-42.6043,3/17/20,1
Greenland,Denmark,71.7069,-42.6043,3/16/20,1
Greenland,Denmark,71.7069,-42.6043,3/15/20,0
Greenland,Denmark,71.7069,-42.6043,3/14/20,0
Greenland,Denmark,71.7069,-42.6043,3/13/20,0
Greenland,Denmark,71.7069,-42.6043,3/12/20,0
Greenland,Denmark,71.7069,-42.6043,3/11/20,0
Greenland,Denmark,71.7069,-42.6043,3/10/20,0
Greenland,Denmark,71.7069,-42.6043,3/9/20,0
Greenland,Denmark,71.7069,-42.6043,3/8/20,0
Greenland,Denmark,71.7069,-42.6043,3/7/20,0
Greenland,Denmark,71.7069,-42.6043,3/6/20,0
Greenland,Denmark,71.7069,-42.6043,3/5/20,0
Greenland,Denmark,71.7069,-42.6043,3/4/20,0
Greenland,Denmark,71.7069,-42.6043,3/3/20,0
Greenland,Denmark,71.7069,-42.6043,3/2/20,0
Greenland,Denmark,71.7069,-42.6043,3/1/20,0
Greenland,Denmark,71.7069,-42.6043,2/29/20,0
Greenland,Denmark,71.7069,-42.6043,2/28/20,0
Greenland,Denmark,71.7069,-42.6043,2/27/20,0
Greenland,Denmark,71.7069,-42.6043,2/26/20,0
Greenland,Denmark,71.7069,-42.6043,2/25/20,0
Greenland,Denmark,71.7069,-42.6043,2/24/20,0
Greenland,Denmark,71.7069,-42.6043,2/23/20,0
Greenland,Denmark,71.7069,-42.6043,2/22/20,0
Greenland,Denmark,71.7069,-42.6043,2/21/20,0
Greenland,Denmark,71.7069,-42.6043,2/20/20,0
Greenland,Denmark,71.7069,-42.6043,2/19/20,0
Greenland,Denmark,71.7069,-42.6043,2/18/20,0
Greenland,Denmark,71.7069,-42.6043,2/17/20,0
Greenland,Denmark,71.7069,-42.6043,2/16/20,0
Greenland,Denmark,71.7069,-42.6043,2/15/20,0
Greenland,Denmark,71.7069,-42.6043,2/14/20,0
Greenland,Denmark,71.7069,-42.6043,2/13/20,0
Greenland,Denmark,71.7069,-42.6043,2/12/20,0
Greenland,Denmark,71.7069,-42.6043,2/11/20,0
Greenland,Denmark,71.7069,-42.6043,2/10/20,0
Greenland,Denmark,71.7069,-42.6043,2/9/20,0
Greenland,Denmark,71.7069,-42.6043,2/8/20,0
Greenland,Denmark,71.7069,-42.6043,2/7/20,0
Greenland,Denmark,71.7069,-42.6043,2/6/20,0
Greenland,Denmark,71.7069,-42.6043,2/5/20,0
Greenland,Denmark,71.7069,-42.6043,2/4/20,0
Greenland,Denmark,71.7069,-42.6043,2/3/20,0
Greenland,Denmark,71.7069,-42.6043,2/2/20,0
Greenland,Denmark,71.7069,-42.6043,2/1/20,0
Greenland,Denmark,71.7069,-42.6043,1/31/20,0
Greenland,Denmark,71.7069,-42.6043,1/30/20,0
Greenland,Denmark,71.7069,-42.6043,1/29/20,0
Greenland,Denmark,71.7069,-42.6043,1/28/20,0
Greenland,Denmark,71.7069,-42.6043,1/27/20,0
Greenland,Denmark,71.7069,-42.6043,1/26/20,0
Greenland,Denmark,71.7069,-42.6043,1/25/20,0
Greenland,Denmark,71.7069,-42.6043,1/24/20,0
Greenland,Denmark,71.7069,-42.6043,1/23/20,0
Greenland,Denmark,71.7069,-42.6043,1/22/20,0
,Diamond Princess,0,0,3/25/20,712
,Diamond Princess,0,0,3/24/20,712
,Diamond Princess,0,0,3/23/20,712
,Diamond Princess,0,0,3/22/20,712
,Diamond Princess,0,0,3/21/20,712
,Diamond Princess,0,0,3/20/20,712
,Diamond Princess,0,0,3/19/20,712
,Diamond Princess,0,0,3/18/20,712
,Diamond Princess,0,0,3/17/20,706
,Diamond Princess,0,0,3/16/20,706
,Diamond Princess,0,0,3/15/20,706
,Diamond Princess,0,0,3/14/20,706
